intensitywo	intensityw	intensity0	intensity30	intensity60	intensity90	intensityn30	intensityn60	intensityn90
10.8	4.8	6.4	6	6	6	6	5.6	5.2
11.6	4.8	6.8	6.4	6.4	6.4	6.4	6	5.6
12.4	5.2	6.8	6.8	6.8	6.8	6.8	6	6
13.6	5.6	6.8	6.8	7.2	7.2	6.8	6.8	6.4
14.4	5.6	6.4	6.4	7.2	7.6	6.8	7.2	7.2
15.6	6	6	6.4	7.6	8	6.8	7.6	8
16	6	5.6	6.4	7.6	8.4	6.8	8	8.4
16.4	6	5.6	6.4	7.6	8.4	6.8	8	8.4
15.6	5.6	5.6	6.4	6.8	8	6.8	8	8
14	5.2	6	6.4	6.4	7.2	6.4	7.6	7.6
12.4	4.8	6	6.4	6	6.4	6.4	6.8	6.8
10.8	4.4	6	6.4	5.6	6	6.4	6.4	6
9.6	4	6	6.4	5.6	5.6	6.4	6	5.2
8.8	4	6	6	5.6	5.2	6	5.6	4.8
8.8	4	6	5.6	5.6	4.8	5.6	5.2	4.8
8.8	4	5.6	5.6	5.6	4.8	5.6	4.8	4.8
9.2	4	5.6	5.6	5.6	4.8	5.6	4.8	4.8
9.6	4.4	5.6	6	5.6	5.6	5.6	5.2	4.8
9.6	4.4	5.6	6	5.6	5.6	5.6	5.2	4.8
10	4.8	6	6	6	5.6	6	5.6	4.8
10.8	4.8	6	6	6	6	6	5.6	5.2
11.6	5.2	6.4	6.4	6.4	6.4	6.4	6	5.6
12.4	5.2	6.8	6.4	6.8	6.8	6.8	6.4	6
13.6	5.6	6.4	6.4	7.2	7.2	6.8	6.8	6.4
14.4	6	6	6.4	7.6	8	6.8	7.2	6.8
15.2	6	5.6	6.4	7.6	8.4	6.8	7.6	7.6
16	6	5.6	6.4	7.6	8.4	6.8	8	8
15.6	5.6	5.6	6.4	7.2	8	6.8	8	8
14.4	5.2	5.6	6.4	6.8	7.2	6.4	7.6	7.6
12.8	4.8	6	6.4	6.4	6.4	6.4	6.8	6.8
11.2	4.4	6	6.4	6	6	6.4	6.4	6
10	4	6	6.4	5.6	5.6	6	6	5.6
9.2	4	6	6	5.6	5.2	6	5.6	5.2
8.8	4	6	5.6	5.6	4.8	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	4.8	5.6	4.8	4.8
9.2	4.4	5.6	5.6	5.6	5.2	5.6	4.8	4.8
9.6	4.4	5.6	5.6	5.6	5.6	5.6	5.2	4.8
10	4.8	6	5.6	6	5.6	5.6	5.2	4.8
10.8	4.8	6.4	6	6	5.6	6	5.6	5.2
11.2	4.8	6.4	6	6.4	6	6	6	5.6
12	5.2	6.4	6	6.8	6.8	6.4	6.4	6
12.8	5.2	6.4	6	7.2	7.2	6.8	6.8	6.4
14	5.6	6	6	7.2	7.6	6.8	7.2	6.8
14.8	5.6	5.6	6	7.2	8	6.4	7.6	7.2
15.2	5.6	5.6	6	7.2	8	6.4	7.6	7.6
14.8	5.6	5.6	6	6.8	7.6	6.4	7.6	7.6
14	5.2	5.6	6	6.4	6.8	6.4	7.6	7.2
12.8	4.8	6	6	6	6.4	6.4	6.8	6.8
11.2	4.4	6	6	5.6	6	6.4	6.4	6
10	4	6	6	5.6	5.6	6.4	6	5.6
9.2	4	6	6	5.6	5.2	6	5.6	5.2
8.8	4	5.6	5.6	5.2	5.2	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	5.2	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	5.2	5.6	5.2	4.8
9.2	4	5.6	5.6	5.6	5.2	5.6	5.2	4.8
9.6	4.4	5.6	5.6	5.6	5.6	5.6	5.2	4.8
10	4.4	6	6	6	5.6	6	5.6	5.2
10.8	4.4	6	6	6	6	6	6	5.6
11.6	4.8	6	6	6.4	6.4	6	6	5.6
12.4	5.2	6	6	6.8	6.8	6	6.4	6
13.2	5.2	6	6	7.2	7.2	6	6.8	6.4
14	5.6	5.6	6	7.2	7.6	6	7.2	6.8
14.4	5.6	5.6	6	7.2	7.6	6	7.6	7.2
14.4	5.6	5.6	6	6.8	7.6	6	7.6	7.6
14	5.2	5.6	6	6.4	7.2	6	7.6	7.6
12.8	4.8	5.6	6	6	6.8	6	6.8	6.8
11.2	4.4	6	6	5.6	6	6	6.4	6.4
10	4	6	6	5.6	5.6	6	6	5.6
9.2	4	6	6	5.6	5.2	6	5.6	5.2
8.8	4	6	5.6	5.2	5.2	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
9.2	4	5.6	5.6	5.2	5.2	5.6	5.2	4.8
9.2	4.4	5.6	5.6	5.6	5.6	5.6	5.2	4.8
10	4.4	6	6	5.6	5.6	5.6	5.6	5.2
10.8	4.8	6	6	6	6	5.6	5.6	5.2
11.2	4.8	6	6	6.4	6.4	6	6	5.6
12	5.2	6	6	6.8	6.8	6	6	6
12.8	5.2	6	6	6.8	7.2	6	6.4	6.4
13.6	5.2	5.6	6	7.2	7.6	6	6.8	6.8
14.8	5.6	5.6	6.4	7.2	8	6.4	7.6	8
14.4	5.2	5.6	6	6.8	7.6	6.4	7.6	7.6
13.6	5.2	5.6	6	6.4	7.2	6.4	7.2	7.2
12.4	4.8	5.6	6	6	6.4	6.4	6.8	6.8
11.2	4.4	5.6	6	5.6	6	6	6.4	6
10	4	5.6	5.6	5.6	5.6	6	6	5.6
9.2	4	5.6	5.6	5.2	5.2	5.6	5.6	5.2
8.8	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
8.4	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
8.8	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
9.2	4	5.6	5.6	5.2	4.8	5.6	5.2	4.8
9.6	4.4	5.6	5.6	5.6	5.2	5.6	5.2	4.8
10	4.4	5.6	5.6	5.6	5.6	5.6	5.2	5.2
10.8	4.8	6	5.6	6	6	6	5.6	5.6
11.6	4.8	6	5.6	6.4	6.4	6	6	6
12.8	5.2	5.6	5.6	6.8	6.8	6	6.4	6.4
13.6	5.2	5.6	5.6	6.8	7.2	6	6.8	6.8
14	5.2	5.6	5.6	6.8	7.2	6	7.2	6.8
13.6	5.2	5.6	5.6	6.4	7.2	6	7.2	6.8
12.8	4.8	5.6	6	6	6.8	6	7.2	6.4
11.6	4.4	5.6	6	5.6	6	6	6.8	6
10.4	4.4	5.6	5.6	5.6	5.6	6	6.4	5.6
9.6	4	5.6	5.6	5.2	5.2	5.6	5.6	5.2
8.8	4	5.6	5.6	5.2	4.8	5.2	5.2	4.8
8.8	4	5.6	5.2	5.2	4.8	5.2	4.8	4.8
8.8	4	5.6	5.2	5.2	4.8	5.2	4.8	4.8
8.8	4	5.6	5.2	5.2	4.8	5.2	4.8	4.8
8.8	4	5.6	5.6	5.6	5.2	5.2	5.2	4.8
9.2	4.4	5.6	5.6	5.6	5.2	5.6	5.2	4.8
10	4.4	5.6	5.6	6	5.6	5.6	5.6	5.2
10.4	4.8	5.6	5.6	6	6	6	5.6	5.6
11.2	4.8	5.6	5.6	6	6.4	6	6	6
12	5.2	5.6	5.6	6	6.8	6	6	6
12.4	5.2	5.6	5.6	6	7.2	6	6.4	6
12.8	5.2	5.6	5.6	6	7.2	6	6.8	6.4
12.8	5.2	5.6	5.6	6	7.2	6	6.8	6.8
12.4	4.8	5.6	5.6	6	6.8	6	6.4	6.4
11.6	4.4	5.6	5.6	5.6	6	6	6.4	6
10.4	4.4	5.6	5.6	5.2	5.6	5.6	6	5.6
9.6	4.4	5.6	5.6	5.2	5.2	5.6	5.6	5.2
8.8	4.4	5.6	5.6	4.8	4.8	5.2	5.2	4.8
8.8	4.4	5.6	5.6	4.8	4.8	5.2	5.2	4.8
8.4	4.4	5.6	5.2	4.8	4.8	5.2	5.2	4.8
8.8	4.4	5.6	5.2	4.8	4.8	5.2	5.2	4.8
8.8	4.4	5.6	5.2	5.2	5.2	5.2	5.2	4.8
9.2	4.4	5.6	5.6	5.6	5.6	5.6	5.2	4.8
9.6	4.4	5.6	5.6	5.6	5.6	5.6	5.2	4.8
10	4.4	5.6	5.6	6	6	5.6	5.6	5.2
10.8	4.8	5.6	5.6	6	6	5.6	6	5.6
11.2	4.8	5.6	5.6	6	6	5.6	6	6
11.6	4.8	5.6	5.6	6	6.4	5.6	6	6
12.4	4.8	5.6	5.6	6	6.8	5.6	6	6
12.4	4.8	5.6	5.6	6	6.4	5.6	6	6
12	4.8	5.6	5.6	5.6	6	5.6	6	6
11.2	4.4	5.6	5.6	5.6	5.6	5.6	6	5.6
10	4.4	5.6	5.6	5.6	5.2	5.6	5.6	5.2
9.2	4	5.6	5.2	5.2	4.8	5.6	5.6	4.8
8.8	4	5.6	5.2	5.2	4.8	5.6	5.2	4.8
8.8	4	5.6	5.2	5.2	4.8	5.6	4.8	4.8
8.8	4	5.6	5.2	5.2	4.8	5.6	4.8	4.8
8.8	4	5.6	5.2	5.2	4.8	5.6	4.8	4.8
8.8	4	5.6	5.2	5.2	4.8	5.6	5.2	4.8
9.2	4.4	5.6	5.2	5.6	5.2	5.6	5.2	4.8
10	4.8	6	5.6	6	6	6	5.6	5.2
10.4	4.8	5.6	5.6	6	6	6	5.6	5.6
10.8	4.8	5.6	5.6	6	6	6	6	5.6
11.2	4.8	5.2	5.6	6	6	5.6	6	5.6
10.8	4.8	4.8	5.2	5.6	6	5.6	6	5.6
10.4	4.4	4.8	4.8	5.2	5.6	5.2	5.6	5.6
10	4.4	4.8	4.8	5.2	5.2	4.8	5.6	5.2
9.6	4	4.8	4.8	4.8	4.8	4.8	5.2	4.8
9.2	4	5.2	4.8	4.8	4.8	4.8	5.2	4.8
8.8	4	5.2	4.8	4.8	4.8	4.8	5.2	4.8
8.8	4	5.2	4.8	4.8	4.8	5.2	5.2	4.8
8.4	4	4.8	4.8	4.8	4.8	5.2	4.8	4.8
8.4	4	4.8	4.8	4.8	4.8	4.8	4.8	4.8
8.4	4	4.8	4.8	5.2	4.8	4.8	4.8	4.8
8.4	4	4.8	4.8	5.2	4.8	4.8	4.8	4.8
8.4	4	4.8	4.8	5.2	4.8	4.8	4.8	4.8
8.8	4.4	5.2	5.2	5.2	5.2	5.2	5.2	4.8
9.2	4.4	5.2	5.2	5.2	5.6	5.2	5.2	4.8
9.6	4.4	5.2	5.2	5.2	5.6	5.2	5.6	4.8
10	4.8	4.8	5.2	5.6	5.6	5.2	5.6	5.2
10.8	4.8	4.8	5.2	5.6	6	5.2	5.6	5.6
10.8	4.8	4.8	5.2	5.6	6	5.2	5.6	5.6
10.4	4.4	5.2	5.2	5.2	5.6	5.2	5.6	5.2
9.6	4	5.2	5.2	4.8	5.2	5.2	5.6	4.8
9.2	4	5.2	5.2	4.8	4.8	5.2	5.6	4.8
8.8	4	5.2	5.2	4.8	4.8	5.2	5.2	4.8
8.8	4	5.2	4.8	4.8	4.8	5.2	5.2	4.8
8.8	4	5.2	4.8	4.8	4.8	5.2	4.8	4.8
8.4	4	4.8	4.8	4.8	4.8	5.2	4.8	4.8
8.4	4	4.8	4.8	4.8	4.8	5.2	4.8	4.8
8.4	4	4.8	4.8	4.8	4.8	5.2	4.8	4.8
8.8	4	4.8	5.2	4.8	4.8	5.2	4.8	4.8
9.2	4.4	4.8	5.2	5.2	5.2	5.2	5.2	4.8
9.2	4.4	4.8	5.2	5.2	5.2	5.2	5.2	4.8
9.6	4.4	4.8	5.2	5.6	5.6	5.2	5.6	5.2
10	4.4	4.8	5.2	5.6	5.6	5.2	5.6	5.2
10	4.4	4.8	5.2	5.6	5.6	5.2	5.6	5.2
10	4.4	4.8	5.2	5.2	5.6	5.2	5.6	5.2
9.6	4.4	4.8	5.2	4.8	5.2	5.2	5.6	4.8
8.8	4.4	4.8	5.2	4.8	4.8	5.2	5.2	4.8
8.4	4	4.8	5.2	4.8	4.8	5.2	4.8	4.8
8	4	4.8	4.8	4.8	4.8	4.8	4.8	4.4
8	4	4.8	4.8	4.8	4.8	4.8	4.8	4.4
8	4	4.8	4.8	4.8	4.8	4.8	4.8	4.4
8.4	4	4.8	4.8	4.8	4.8	4.8	4.8	4.4
8.4	4	4.8	4.8	4.8	4.8	4.8	4.8	4.4
8.4	4.4	4.8	4.8	5.2	4.8	4.8	4.8	4.8
8.4	4.4	4.8	4.8	5.2	4.8	4.8	4.8	4.8
8.8	4.4	5.2	4.8	5.6	5.2	5.2	5.2	4.8
9.2	4.4	5.2	4.8	5.2	5.2	5.2	5.6	4.8
9.2	4.4	4.8	4.8	5.2	5.6	5.2	5.6	5.2
9.2	4.4	4.8	4.8	5.2	5.6	5.2	5.6	5.2
9.2	4.4	4.8	4.8	5.2	5.6	5.2	5.6	5.2
8.8	4.4	4.8	4.8	4.8	5.2	4.8	5.6	4.8
8.4	4	4.8	4.8	4.8	4.8	4.8	5.2	4.8
7.6	3.6	4.8	4.8	4.8	4.8	4.8	4.8	4.4
7.2	3.6	4.8	4.8	4.8	4.8	4.8	4.8	4
6.8	3.6	4.8	4.8	4.8	4.4	4.8	4.4	4
7.2	3.6	4.8	4.8	4.8	4.4	4.8	4.4	4
7.6	3.6	4.8	4.8	4.8	4.4	4.8	4.4	4
8	4	4.8	4.8	4.8	4.8	4.8	4.4	4.4
8.4	4	4.8	4.8	4.8	4.8	4.8	4.4	4.4
8.8	4.4	4.8	4.8	4.8	4.8	4.8	4.8	4.8
8.8	4.4	4.8	4.8	4.8	4.8	4.8	4.8	4.8
9.2	4.4	4.8	5.2	5.2	5.2	5.2	5.2	5.2
9.2	4.4	4.8	4.8	5.2	5.2	5.2	5.2	5.2
9.2	4.4	4.8	4.8	5.2	5.2	5.2	5.2	4.8
9.2	4	4.8	4.8	4.8	4.8	4.8	5.2	4.8
8.8	4	4.8	4.8	4.8	4.8	4.8	5.2	4.8
8	3.6	4.8	4.8	4.4	4.4	4.8	4.8	4.4
7.2	3.6	4.8	4.8	4.4	4	4.8	4.8	4
6.8	3.6	4.8	4.8	4	4	4.8	4.4	3.6
6.4	3.6	4.8	4.8	4	4	4.8	4	3.6
6.4	3.6	4.8	4.8	4	4	4.8	4	3.6
6.4	3.6	4.8	4.8	4.4	4.4	4.8	4	3.6
6.8	3.6	4.8	4.4	4.4	4.4	4.8	4	3.6
7.6	4	4.8	4.4	4.8	4.8	4.8	4	4
8.4	4	4.8	4.4	4.8	4.8	4.8	4.4	4.4
8.8	4.4	4.8	4.4	4.8	4.8	4.8	4.8	4.4
8.8	4.4	4.8	4.4	4.8	4.8	4.8	4.8	4.4
8.8	4.4	4.8	4.4	4.8	4.8	4.8	4.8	4.4
8.8	4.4	4.8	4.4	4.8	4.8	4.8	4.8	4.4
8.8	4.4	4.8	4.4	4.8	4.8	4.8	4.8	4.4
8.4	4	4.4	4.4	4.8	4.4	4.8	4.8	4.4
7.6	3.6	4	4.4	4.4	4	4.8	4.8	4
6.8	3.6	4	4	4	4	4.4	4.4	3.6
6.4	3.6	4	4	4	4	4	4	3.6
6	3.2	4	4	4	4	4	4	3.2
6	3.2	4	4.4	4	4	4	4	3.2
6	3.2	4	4.4	4	4	4	4	3.2
6	3.2	4.4	4.4	4.4	4.4	4.4	4	3.2
6.4	3.6	4.4	4.4	4.4	4.4	4.4	4	3.6
7.2	4	4.4	4.4	4.4	4.8	4.4	4	3.6
8	4	4	4.4	4.4	4.8	4.4	4.4	4
8.4	4	4.4	4.4	4.4	4.8	4.4	4.8	4.4
8.4	4	4.4	4.4	4.4	4.8	4.4	4.8	4.4
8	4	4.4	4.4	4.4	4.8	4.4	4.8	4.4
7.6	4	4.4	4.4	4.4	4.4	4.4	4.8	4
7.2	3.6	4	4	4	4	4.4	4.4	4
6.4	3.6	4	4	4	4	4.4	4	4
6	3.6	4	4	4	3.6	4	4	3.6
5.6	3.2	4	4	4	3.6	4	4	3.2
5.2	3.2	4	4	3.6	3.6	4	3.6	3.2
5.2	3.2	4	4	3.6	3.6	4	3.6	3.2
5.2	3.2	4	4	3.6	3.6	4	3.6	3.2
5.2	3.2	4	4	4	3.6	4	3.6	3.2
5.6	3.2	4	4	4	4	4.4	3.6	3.2
6	3.6	4	4	4.4	4.4	4.4	3.6	3.2
7.2	4	4	4	4.4	4.4	4.4	4	3.6
8	4	4	4	4.4	4.4	4.4	4.4	4
8.4	4	4	4	4.4	4.4	4.4	4.4	4.4
8	4	4	4	4	4	4	4.4	4.4
7.2	3.6	4	4	4	4	4.4	4.4	4
6.8	3.6	4	4	4	4	4	4	3.6
6	3.2	4	4	3.6	4	4	4	3.2
5.6	3.2	4	3.6	3.2	3.6	4	3.6	2.8
5.2	3.2	4	3.6	3.2	3.2	3.6	3.6	2.8
4.8	3.2	3.6	3.6	3.2	3.2	3.6	3.2	2.8
4.8	3.2	3.6	3.6	3.2	3.2	3.6	3.2	2.8
4.8	3.2	3.6	3.6	3.2	3.2	3.6	3.2	2.8
5.2	3.2	3.6	3.6	3.2	3.2	3.6	3.2	2.8
5.2	3.2	3.6	3.6	3.6	3.6	3.6	3.2	2.8
5.6	3.6	3.6	3.6	4	4	3.6	3.6	3.2
6	3.6	3.6	3.6	4.4	4.4	3.6	3.6	3.6
6.8	3.6	3.6	3.6	4.4	4.4	3.6	4	4
7.2	3.6	3.6	3.6	4	4.4	3.6	4	4
7.2	3.6	3.6	3.6	4	4	3.6	4	4
6.8	3.2	3.6	3.6	3.6	3.6	3.6	4	3.6
6	3.2	3.6	4	3.6	3.2	4	4	3.2
5.2	3.2	3.6	3.6	3.2	3.2	3.6	3.6	2.8
4.8	3.2	3.6	3.2	3.2	3.2	3.6	3.2	2.4
4.4	3.2	3.2	3.2	3.2	2.8	3.2	3.2	2.4
4.4	3.2	3.2	3.2	3.2	2.8	3.2	3.2	2.4
4.4	3.2	3.2	3.2	3.2	2.8	3.2	2.8	2.4
4.4	3.2	3.2	3.2	3.2	2.8	3.2	2.8	2.4
4.8	3.2	3.2	3.2	3.2	2.8	3.2	2.8	2.4
4.8	3.2	3.2	3.2	3.2	3.2	3.2	3.2	2.4
5.2	3.2	3.2	3.2	3.6	3.2	3.2	3.2	2.8
5.6	3.2	3.2	3.2	3.6	3.6	3.2	3.2	2.8
6	3.6	3.2	3.2	3.6	3.6	3.2	3.2	3.2
6	3.6	3.2	3.2	3.6	3.6	3.2	3.6	3.2
5.6	3.2	3.2	3.2	3.2	3.6	3.2	3.6	3.2
5.2	3.2	3.2	3.2	3.2	3.2	3.2	3.6	2.8
4.8	2.8	3.2	3.2	3.2	3.2	3.2	3.6	2.8
4.4	2.8	3.2	3.2	3.2	2.8	3.2	3.2	2.4
4.4	2.8	2.8	2.8	2.8	2.8	3.2	3.2	2.4
4.4	2.8	2.8	2.8	2.8	2.8	3.2	3.2	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	3.2	2.4
4.4	2.8	2.8	3.2	2.8	2.8	2.8	3.2	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4.8	2.8	2.8	2.8	3.2	3.2	3.2	2.8	2.4
4.8	2.8	2.8	2.8	3.2	3.2	3.2	2.8	2.8
5.2	2.8	2.8	2.8	3.2	3.2	3.2	3.2	2.8
5.2	2.8	2.8	2.8	3.2	3.2	3.2	3.2	2.8
5.2	2.8	2.8	2.8	3.2	3.2	3.2	3.2	2.8
4.8	2.8	2.8	2.8	2.8	2.8	3.2	3.2	2.4
4.4	2.8	2.8	2.8	2.8	2.8	3.2	2.8	2.4
4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.4	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4.4	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.4	2.8	2.8	2.4
4	2.8	2.8	2.8	2.8	2.4	2.8	2.8	2.4
3.6	2.8	2.8	2.8	2.8	2.4	2.8	2.8	2.4
3.6	2.8	2.8	2.8	2.8	2.4	2.8	2.8	2.4
3.6	2.8	2.8	2.8	2.8	2.4	2.8	2.4	2.4
3.6	2.8	2.8	2.4	2.8	2.4	2.8	2.4	2.4
3.6	2.8	2.8	2.4	2.8	2.4	2.8	2.4	2.4
3.6	2.8	2.8	2.4	2.8	2.4	2.8	2.4	2.4
3.6	2.8	2.8	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.8	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.4	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.8	2.4	2.4	2.4	2.4
3.6	2.8	2.4	2.4	2.8	2.4	2.4	2.4	2.4
